city,lat,lng,country,population
Eureka,38.5013,-90.6492,United States,11641
Joplin,37.0766,-94.5016,United States,86144
Saint Louis,38.6358,-90.2451,United States,2096990
Lake Saint Louis,38.785,-90.7872,United States,15777
Grain Valley,39.0166,-94.2086,United States,13684
Manchester,38.5831,-90.5064,United States,18146
Richmond Heights,38.6309,-90.3332,United States,8389
Wildwood,38.5798,-90.6697,United States,35756
Kearney,39.3548,-94.3589,United States,8607
Valley Park,38.5513,-90.4923,United States,6911
Savannah,39.939,-94.8279,United States,5209
Sikeston,36.8875,-89.587,United States,16545
Willard,37.2944,-93.4167,United States,5680
Liberty,39.2393,-94.4191,United States,30614
Monett,36.9219,-93.9263,United States,8617
Ladue,38.6378,-90.3815,United States,8583
Florissant,38.7996,-90.3269,United States,51776
Clinton,38.3716,-93.7679,United States,8581
Saint Robert,37.8235,-92.1514,United States,5753
Bonne Terre,37.9209,-90.5425,United States,7147
Bellefontaine Neighbors,38.7529,-90.2278,United States,10702
De Soto,38.141,-90.5609,United States,7290
Charleston,36.9179,-89.3344,United States,5674
Battlefield,37.119,-93.3683,United States,6050
Mexico,39.1626,-91.8711,United States,11491
Excelsior Springs,39.3395,-94.2377,United States,11374
Olivette,38.6725,-90.3784,United States,7844
Odessa,38.9988,-93.9666,United States,5096
Marshfield,37.3414,-92.9116,United States,7318
Belton,38.8191,-94.5334,United States,23290
Poplar Bluff,36.7632,-90.4136,United States,20714
Cape Girardeau,37.3107,-89.5595,United States,55253
Springfield,37.1943,-93.2916,United States,287124
Boonville,38.9598,-92.7524,United States,9388
Sedalia,38.7043,-93.2349,United States,26302
Trenton,40.0819,-93.603,United States,5532
Independence,39.0871,-94.3503,United States,117030
Caruthersville,36.1814,-89.6664,United States,5442
Creve Coeur,38.6621,-90.443,United States,18612
Warrensburg,38.7617,-93.7284,United States,22227
Gladstone,39.2134,-94.5593,United States,27114
Oak Grove,39.0074,-94.1278,United States,7994
Farmington,37.782,-90.4287,United States,44494
Sullivan,38.2127,-91.1636,United States,9171
Washington,38.5517,-91.015,United States,14397
Warrenton,38.8186,-91.1358,United States,9366
Pevely,38.2871,-90.3995,United States,5712
Jackson,37.3794,-89.6525,United States,15036
Dardenne Prairie,38.7549,-90.7308,United States,13329
Perryville,37.7255,-89.876,United States,8655
Saint Clair,38.3496,-90.9868,United States,5962
Aurora,36.968,-93.7199,United States,8364
Des Peres,38.5973,-90.4481,United States,8540
Rolla,37.9457,-91.7609,United States,20692
Ellisville,38.5895,-90.5883,United States,9224
Webster Groves,38.5866,-90.3544,United States,22970
Weldon Spring,38.7117,-90.6517,United States,5593
Festus,38.2198,-90.4095,United States,12104
Fulton,38.855,-91.9512,United States,12495
Moberly,39.4185,-92.4364,United States,13821
Harrisonville,38.653,-94.3467,United States,9378
Marshall,39.1145,-93.201,United States,12501
Saint Joseph,39.7598,-94.821,United States,80849
Maplewood,38.6121,-90.3241,United States,7868
Hazelwood,38.7932,-90.3901,United States,25443
Saint Ann,38.7266,-90.3871,United States,12812
Kennett,36.2403,-90.0481,United States,10863
Park Hills,37.8211,-90.505,United States,8655
Kansas City,39.1239,-94.5541,United States,1590762
Blue Springs,39.0124,-94.2722,United States,54431
Webb City,37.1413,-94.4675,United States,11226
Lees Summit,38.9172,-94.3816,United States,89467
Ballwin,38.5949,-90.5501,United States,30313
Kirkwood,38.5789,-90.4203,United States,27609
Berkeley,38.7441,-90.3362,United States,8981
Greenwood,38.8507,-94.3377,United States,5658
Waynesville,37.8207,-92.22,United States,5314
Shrewsbury,38.5865,-90.3281,United States,6149
Crestwood,38.5569,-90.3783,United States,11905
Raytown,38.9944,-94.4641,United States,29261
Bridgeton,38.7672,-90.4277,United States,11680
Chillicothe,39.7947,-93.5498,United States,9833
Brentwood,38.6194,-90.3476,United States,8000
Carl Junction,37.1669,-94.5468,United States,7772
Troy,38.971,-90.9717,United States,14889
Neosho,36.844,-94.3756,United States,12305
University City,38.6657,-90.3315,United States,34706
Overland,38.6967,-90.3689,United States,15802
Smithville,39.3918,-94.575,United States,9455
Black Jack,38.7994,-90.2639,United States,6940
Carthage,37.1503,-94.3225,United States,15421
Ozark,37.0362,-93.2155,United States,19429
Maryville,40.3438,-94.8706,United States,13081
Jefferson City,38.5677,-92.1757,United States,58439
Dellwood,38.7563,-90.2767,United States,5001
Maryland Heights,38.7188,-90.4749,United States,27137
Saint Charles,38.7957,-90.5155,United States,69293
Platte City,39.3584,-94.7676,United States,9304
Arnold,38.4294,-90.3725,United States,21319
West Plains,36.7379,-91.868,United States,11555
Kirksville,40.1986,-92.5753,United States,15927
Cameron,39.7469,-94.2364,United States,9638
O'Fallon,38.7853,-90.7178,United States,86274
Cottleville,38.7512,-90.6585,United States,5151
Savage,44.7545,-93.3632,United States,30807
East Bethel,45.3556,-93.2035,United States,11713
Maple Grove,45.1088,-93.4626,United States,69576
Lake City,44.4453,-92.2794,United States,5082
Minnetonka,44.9324,-93.4601,United States,52369
International Falls,48.5884,-93.4084,United States,6664
Brooklyn Center,45.0681,-93.3162,United States,30870
Fridley,45.0842,-93.2596,United States,27476
Hopkins,44.9259,-93.4058,United States,18105
Red Wing,44.5818,-92.6041,United States,14424
West Saint Paul,44.9019,-93.0857,United States,19746
White Bear Lake,45.0654,-93.0149,United States,25634
Hermantown,46.8058,-92.2407,United States,9451
Little Canada,45.0244,-93.0863,United States,10344
Shorewood,44.9161,-93.5743,United States,7642
Buffalo,45.1786,-93.8663,United States,16643
Glencoe,44.7702,-94.1494,United States,5408
Mound,44.9325,-93.6598,United States,9394
Prior Lake,44.725,-93.441,United States,25863
Edina,44.8913,-93.3602,United States,51350
Brainerd,46.3551,-94.1981,United States,19459
Byron,44.0379,-92.6418,United States,5337
Owatonna,44.0915,-93.2308,United States,25567
Roseville,45.0155,-93.1544,United States,35691
Mahtomedi,45.0616,-92.9662,United States,8211
Saint Cloud,45.5339,-94.1718,United States,113649
Jordan,44.665,-93.635,United States,5848
Montevideo,44.9508,-95.7157,United States,5163
Mounds View,45.1071,-93.2077,United States,12952
Anoka,45.21,-93.3894,United States,17400
Crookston,47.7747,-96.6062,United States,7875
Fairmont,43.6441,-94.4618,United States,9083
Hibbing,47.3981,-92.9487,United States,11426
Northfield,44.4553,-93.1697,United States,22005
Wyoming,45.3365,-92.9765,United States,7856
Chanhassen,44.8544,-93.5621,United States,25469
Oak Grove,45.3407,-93.3264,United States,8545
Monticello,45.2977,-93.7979,United States,26875
North Oaks,45.1002,-93.0882,United States,5099
Rogers,45.1865,-93.5781,United States,12748
Belle Plaine,44.619,-93.7641,United States,6497
Waseca,44.0826,-93.5026,United States,9196
Isanti,45.4928,-93.2406,United States,5594
Forest Lake,45.2536,-92.9583,United States,23270
Lake Elmo,44.9944,-92.9032,United States,8815
New Ulm,44.312,-94.4678,United States,13188
Cambridge,45.5615,-93.228,United States,15265
